loan_id,age,annual_income,employment_type,years_employed,loan_amount,loan_term_months,interest_rate,loan_purpose,credit_score,num_credit_lines,debt_to_income_ratio,has_collateral,num_late_payments,region,default
LN004016,51.0,184513.54,full_time,1.9,18900.0,24,5.21,PERSONAL,641.0,4,0.5313,0,0.0,North,1
LN004017,53.0,58298.19,self_employed,4.5,3800.0,24,13.08,Auto,698.0,2,0.1114,0,0.0,North,0
LN004018,57.0,66522.49,full_time,,50300.0,48,14.02,personal,646.0,4,0.4925,1,0.0,West,0
LN004019,51.0,10621.24,full_time,1.6,57800.0,36,15.91,Home,675.0,8,0.1707,1,0.0,West,0
LN004020,22.0,57213.63,part_time,2.5,15100.0,60,13.29%,education,685.0,6,0.1705,1,2.0,East,0
LN004021,64.0,21240.88,full_time,4.5,4600.0,36,7.1,business,844.0,4,0.1301,0,1.0,West,1
LN004022,60.0,36599.98,part_time,0.1,4300.0,12,8.13,home improvement,577.0,6,0.2884,1,0.0,North,1
LN004023,38.0,50419.41,Full-Time,10.9,14400.0,60,12.41,Home,663.0,3,0.2498,0,0.0,South,0
LN004024,41.0,40894.01,self_employed,0.6,7100.0,36,6.13,car,748.0,6,0.4367,1,0.0,North,0
LN004025,45.0,33470.64,fulltime,0.2,37100.0,24,8.06,PERSONAL,716.0,2,0.3917,0,0.0,West,0
LN004026,43.0,33650.12,Self-Employed,1.2,10200.0,60,11.55,HOME,704.0,3,0.5545,0,1.0,South,0
LN004027,50.0,43190.29,unemployed,3.5,19200.0,36,10.95%,business,850.0,3,0.0466,0,0.0,West,0
LN004028,43.0,42073.57,Full Time,2.0,12800.0,24,11.88,business,737.0,3,0.2762,0,0.0,South,0
LN004029,65.0,49620.71,full_time,2.9,8700.0,48,13.13,Personal,600.0,2,0.3829,1,1.0,South,0
LN004030,30.0,47444.36,part_time,0.4,7300.0,60,6.22,personal,591.0,5,0.3093,0,0.0,North,0
LN004031,58.0,105590.7,FULL TIME,1.3,5300.0,60,12.22,home,647.0,3,0.1291,0,1.0,North,0
LN004032,31.0,14331.85,Unemployed,0.5,9900.0,24,6.78,personal,615.0,5,0.3479,1,0.0,South,0
LN004033,57.0,56782.53,full_time,1.3,14100.0,12,11.55,personal,656.0,7,0.1364,0,1.0,North,0
LN004034,58.0,51154.5,part_time,6.1,16000.0,36,14.38,PERSONAL,677.0,1,0.2033,1,1.0,East,1
LN004035,49.0,45228.64,Full Time,4.3,13700.0,36,13.52,education,672.0,2,0.4015,0,0.0,East,0
LN004036,49.0,32096.87,Self Employed,2.0,11400.0,36,7.96,education,453.0,1,0.169,0,1.0,West,1
LN004037,63.0,44809.48,self_employed,1.5,3000.0,48,7.53%,personal,590.0,3,0.1969,0,0.0,South,0
LN004038,64.0,18396.13,Unemployed,30.0,33900.0,12,17.82,car,707.0,3,0.4696,0,2.0,North,1
LN004039,42.0,55494.03,part_time,7.3,3900.0,48,14.91,PERSONAL,,5,0.2195,0,1.0,North,1
LN004040,45.0,61872.77,fulltime,8.6,20000.0,60,11.17,Personal,618.0,5,0.3383,0,1.0,South,0
LN004041,63.0,32130.43,full_time,0.1,35900.0,36,16.66,Personal,618.0,2,0.3175,1,2.0,West,0
LN004042,61.0,157064.94,UNEMPLOYED,0.3,34800.0,36,11.38,business,643.0,5,0.4606,0,2.0,East,0
LN004043,23.0,45603.21,part_time,6.2,25300.0,36,21.13,personal,788.0,1,0.356,0,0.0,South,0
LN004044,29.0,50334.38,full_time,1.1,14200.0,24,10.96,home improvement,654.0,5,0.355,0,0.0,East,0
LN004045,48.0,109258.18,self_employed,2.8,6500.0,48,21.87,education,471.0,1,0.4552,1,2.0,South,0
LN004046,43.0,177242.49,part_time,1.0,4400.0,24,12.68,education,793.0,5,0.3016,1,0.0,North,0
LN004047,150.0,24984.14,Full Time,1.0,13800.0,12,7.13,home improvement,705.0,3,0.2257,0,2.0,South,1
LN004048,48.0,34672.51,part_time,0.6,7800.0,48,12.13,car,547.0,4,0.3843,1,0.0,West,1
LN004049,50.0,46091.95,part_time,4.5,8900.0,24,14.81%,PERSONAL,609.0,2,0.2779,0,2.0,North,0
LN004050,24.0,31391.0,unemployed,6.7,23200.0,48,12.06,EDUCATION,,3,0.5855,0,1.0,South,1
LN004051,65.0,81443.72,self_employed,0.3,11600.0,60,9.66,auto,633.0,7,0.2995,0,1.0,West,0
LN004052,34.0,29384.14,self_employed,1.6,7300.0,12,13.06,Bussiness,769.0,3,0.7169,1,0.0,South,0
LN004053,66.0,104816.02,part_time,5.4,145700.0,48,14.51,car,501.0,6,0.4506,0,0.0,North,1
LN004054,31.0,71266.98,full_time,-0.4,10200.0,36,9.2,PERSONAL,623.0,6,0.2531,1,0.0,South,0
LN004055,57.0,98560.51,full_time,6.1,24900.0,36,11.76%,home,659.0,2,0.3845,1,1.0,East,0
LN004056,30.0,29463.21,Full-Time,7.1,23300.0,24,8.0,HOME,644.0,3,0.6493,0,2.0,North,0
LN004057,48.0,38944.91,fulltime,0.2,9600.0,12,13.45,car,586.0,4,0.3453,0,2.0,East,1
LN004058,55.0,,Self Employed,2.4,7700.0,12,8.25,home,745.0,6,0.4416,1,1.0,West,0
LN004059,22.0,75354.27,FULL TIME,6.5,3600.0,24,12.94,Auto,637.0,3,0.5818,1,1.0,West,0
LN004060,53.0,41269.74,Self Employed,,16200.0,36,16.55,EDUCATION,627.0,2,0.3955,1,-1.0,South,1
LN004061,46.0,44948.85,unemployed,0.0,13700.0,60,14.69,auto,678.0,7,0.4204,0,1.0,East,0
LN004062,50.0,37774.56,full_time,2.0,5100.0,48,11.0,Home,628.0,5,0.5098,1,0.0,South,0
LN004063,28.0,44228.89,unemployed,10.3,36900.0,12,6.76,personal,606.0,5,0.4639,0,0.0,South,1
LN004064,24.0,27468.51,full_time,15.2,22000.0,60,12.08,education,576.0,1,0.4542,0,1.0,East,0
LN004065,41.0,24836.5,self_employed,4.1,13600.0,48,10.52,PERSONAL,825.0,7,0.4171,1,0.0,North,0
LN004066,41.0,89613.24,unemployed,1.8,9900.0,36,12.1,personal,713.0,2,0.4653,0,1.0,North,0
LN004067,51.0,43336.8,full_time,3.1,11300.0,36,12.44,education,619.0,5,0.1017,0,2.0,West,1
LN004068,56.0,97811.42,UNEMPLOYED,1.3,5200.0,60,10.4,educat,752.0,3,0.4499,1,1.0,South,0
LN004069,56.0,,Self-Employed,0.9,8200.0,36,9.26,car,692.0,7,0.213,0,0.0,South,0
LN004070,60.0,59113.01,parttime,3.4,23800.0,36,13.69,education,653.0,5,0.2593,0,1.0,North,1
LN004071,48.0,32012.03,full_time,6.7,11700.0,48,18.15,education,568.0,1,0.492,1,3.0,West,0
LN004072,47.0,23707.15,full_time,1.3,74100.0,36,12.75,car,584.0,3,0.2519,1,0.0,North,1
LN004073,35.0,37266.67,full_time,12.0,8300.0,24,11.72,home improvement,727.0,5,0.1929,1,0.0,East,0
LN004074,38.0,122902.97,self_employed,0.9,12500.0,60,16.12%,car,710.0,5,0.4968,1,0.0,North,0
LN004075,39.0,83564.5,full_time,4.1,19600.0,24,10.97,business,540.0,3,0.1931,0,2.0,East,0
LN004076,66.0,35233.46,UNEMPLOYED,7.5,22000.0,48,17.17,HOME,617.0,4,0.2543,0,2.0,South,1
LN004077,50.0,37521.29,full_time,1.2,10900.0,36,15.19%,personal,704.0,3,0.5761,0,0.0,South,0
LN004078,41.0,28072.52,full_time,1.8,7600.0,24,3.0,EDUCATION,739.0,6,0.2349,0,0.0,West,0
LN004079,48.0,19375.19,full_time,0.3,10500.0,60,13.62,business,,3,0.504,0,1.0,South,1
LN004080,39.0,52102.07,Full Time,14.4,18900.0,36,9.57,business,613.0,3,0.2806,0,3.0,South,1
LN004081,25.0,138005.17,Self Employed,3.3,10800.0,48,15.16,Eduaction,669.0,4,0.1525,1,5.0,West,0
LN004082,22.0,139048.72,parttime,0.3,93600.0,48,5.54,personal,633.0,2,0.2408,0,1.0,South,1
LN004083,22.0,70596.96,self_employed,8.9,10600.0,36,11.73%,personal,681.0,3,0.206,0,2.0,West,0
LN004084,47.0,34145.86,full_time,4.2,16300.0,24,11.33%,education,768.0,8,0.3074,1,2.0,West,0
LN004085,66.0,20543.75,UNEMPLOYED,0.3,13800.0,12,10.43,PERSONAL,587.0,9,0.4585,0,,South,1
LN004086,41.0,91879.88,part_time,3.0,11300.0,60,16.03%,Personal,672.0,5,0.4132,0,0.0,North,0
LN004087,44.0,64108.36,Part-Time,,26900.0,36,23.25,car,642.0,2,0.4228,1,0.0,East,1
LN004088,31.0,40548.87,full_time,0.8,5900.0,48,13.0,personal,,8,0.6749,1,1.0,North,1
LN004089,32.0,36681.39,self_employed,2.7,88800.0,36,17.29,car,639.0,3,0.3773,0,0.0,North,0
LN004090,62.0,70281.36,full_time,1.7,7800.0,24,17.36,EDUCATION,755.0,1,0.5884,1,0.0,East,0
LN004091,62.0,29852.6,part_time,6.0,19600.0,60,21.7,business,696.0,4,0.4567,0,1.0,West,1
LN004092,26.0,56587.27,part_time,0.0,15800.0,60,15.1,educat,612.0,4,0.3741,0,1.0,North,1
LN004093,22.0,23578.89,PART TIME,0.6,13100.0,60,15.3,BUSINESS,702.0,7,0.28,0,2.0,South,1
LN004094,38.0,186671.74,unemployed,12.5,38400.0,60,11.53,personal,605.0,7,0.7763,0,0.0,North,0
LN004095,43.0,32460.25,part_time,2.8,63400.0,36,8.19,home,507.0,5,0.4814,1,2.0,West,0
LN004096,55.0,72333.26,full_time,1.0,7200.0,36,16.55,car,466.0,4,0.1684,0,0.0,North,1
LN004097,66.0,23889.33,self_employed,7.9,7300.0,36,9.83,Personal,690.0,6,0.2254,0,0.0,West,1
LN004098,62.0,44446.79,Part-Time,9.5,20600.0,60,4.0,car,627.0,3,0.2761,1,0.0,East,0
LN004099,50.0,83347.27,full_time,1.2,12900.0,60,18.11,PERSONAL,730.0,5,0.4237,1,2.0,North,0
LN004100,25.0,94899.45,self_employed,6.3,9000.0,36,11.29,business,681.0,6,0.655,1,0.0,West,0
LN004101,26.0,77495.33,part_time,4.8,10700.0,36,13.4,education,671.0,2,0.3741,0,1.0,West,0
LN004102,32.0,45118.76,Full-Time,6.8,9000.0,48,7.61,Home,614.0,2,0.0428,1,1.0,South,0
LN004103,42.0,32873.74,full_time,7.8,5500.0,48,15.46,personal,692.0,3,0.3913,1,1.0,North,0
LN004104,56.0,25678.1,full_time,5.4,16600.0,60,10.95%,home improvement,774.0,6,0.1481,0,1.0,East,0
LN004105,33.0,120846.83,part_time,15.6,13900.0,36,12.72,personal,488.0,4,0.3045,1,0.0,North,0
LN004106,47.0,52157.47,Part-Time,10.0,9300.0,36,14.49%,car,638.0,3,0.6474,1,1.0,North,1
LN004107,40.0,58275.88,self_employed,1.3,2900.0,36,11.78,personal,758.0,4,0.4234,0,1.0,South,0
LN004108,66.0,98638.99,selfemployed,12.2,10200.0,12,9.16,business,558.0,6,0.246,0,2.0,East,1
LN004109,28.0,69705.8,self_employed,2.2,64100.0,12,12.05,car,661.0,8,0.3429,0,0.0,South,0
LN004110,28.0,45412.82,self_employed,6.5,10200.0,24,10.53,Car,595.0,4,0.452,1,1.0,West,1
LN004111,47.0,76622.2,full_time,9.4,10500.0,12,3.0,HOME,629.0,5,0.4138,1,1.0,South,0
LN004112,61.0,33741.11,unemployed ,2.9,9100.0,36,12.18,PERSONAL,508.0,4,0.347,1,0.0,West,1
LN004113,26.0,19328.1,full_time,0.3,21900.0,36,15.51,Personal,729.0,7,0.5875,1,3.0,West,0
LN004114,42.0,114359.85,self_employed,14.9,31500.0,12,4.74,personal,662.0,4,0.2072,0,0.0,West,1
LN004115,35.0,35471.25,self_employed,0.4,7900.0,12,14.6,Eduaction,534.0,7,0.4042,0,0.0,North,0
LN004116,25.0,40840.36,self_employed,2.1,4000.0,36,14.61,auto,683.0,1,0.3029,0,0.0,South,0
LN004117,44.0,43060.01,Part-Time,4.5,10200.0,36,16.84,PERSONAL,667.0,6,0.2456,0,1.0,West,0
LN004118,63.0,34155.43,Self Employed,0.6,8800.0,12,13.16,auto,595.0,5,0.2786,1,2.0,West,1
LN004119,41.0,94921.01,part_time,9.1,11300.0,48,11.09,Bussiness,807.0,1,0.1107,1,0.0,South,0
LN004120,36.0,61369.84,self_employed,1.1,34700.0,24,12.02,personal,691.0,4,0.398,1,1.0,East,0
LN004121,66.0,40852.69,fulltime,21.3,5900.0,36,11.46,personal,753.0,6,0.4415,0,1.0,East,0
LN004122,50.0,22801.89,unemployed,12.4,18700.0,24,7.33,Auto,637.0,0,0.4217,1,0.0,East,0
LN004123,29.0,58822.44,full_time,4.6,18800.0,12,10.51,education,520.0,4,0.2882,0,1.0,North,0
LN004124,62.0,11267.01,Self-Employed,5.4,20000.0,24,13.97,Home,464.0,5,0.3525,0,0.0,West,0
LN004125,40.0,56367.48,full_time,3.8,23300.0,36,11.66,education,569.0,1,0.2965,0,1.0,North,1
LN004126,60.0,109744.29,self_employed,2.5,2900.0,48,10.19,car,758.0,5,0.3375,1,0.0,North,0
LN004127,67.0,50956.88,full_time,2.2,21700.0,24,12.34,Personal,609.0,5,0.3067,1,1.0,West,0
LN004128,49.0,101093.02,unemployed,11.1,13300.0,48,9.06,personal,733.0,3,0.4264,0,0.0,South,0
LN004129,67.0,23446.9,part_time,4.3,7700.0,60,12.66,home,557.0,7,0.3208,0,0.0,North,1
LN004130,48.0,166562.32,part_time,8.7,50100.0,24,13.76,BUSINESS,,5,0.3462,0,0.0,West,0
LN004131,25.0,94690.72,fulltime,3.6,27300.0,36,12.6,personal,609.0,3,0.3496,1,0.0,North,0
LN004132,36.0,65223.79,Full-Time,1.8,7000.0,36,7.95,Personal,668.0,6,0.437,0,2.0,East,0
LN004133,56.0,34233.61,Full-Time,,9100.0,12,15.43,home,542.0,2,0.3696,0,2.0,South,0
LN004134,58.0,30985.88,full_time,2.0,31700.0,36,8.83,EDUCATION,586.0,9,0.3275,0,0.0,West,0
LN004135,22.0,46978.98,Full Time,10.6,13000.0,36,12.13,personal,631.0,3,0.175,0,0.0,East,1
LN004136,24.0,100877.98,full_time,6.2,4700.0,36,17.45,personal,543.0,5,0.476,1,0.0,North,1
LN004137,45.0,22263.14,full_time,7.7,54500.0,60,5.21,home,509.0,2,0.4293,1,1.0,South,1
LN004138,48.0,49327.96,self_employed,7.4,11000.0,48,8.64,business,652.0,7,0.0978,1,0.0,East,0
LN004139,61.0,76155.47,full_time,0.6,13700.0,36,12.25,home improvement,544.0,6,0.3223,0,1.0,South,0
LN004140,57.0,85614.44,full_time,0.9,19300.0,36,10.06,car,747.0,4,0.4263,0,0.0,South,0
LN004141,55.0,76019.25,part_time,1.9,6800.0,60,6.04,home,749.0,3,0.2133,0,0.0,South,0
LN004142,50.0,20940.57,PART TIME,1.8,37700.0,36,12.19,personal,603.0,6,0.3402,0,0.0,North,1
LN004143,45.0,96670.81,SELF_EMPLOYED,0.3,6400.0,36,3.2,education,698.0,7,0.4781,1,1.0,West,0
LN004144,45.0,51037.51,full_time,0.8,16200.0,36,20.71,Education,,8,0.1882,1,1.0,North,0
LN004145,63.0,25556.4,full_time,9.7,8800.0,36,15.53,personal,735.0,2,0.2808,1,0.0,South,0
LN004146,25.0,48315.08,full_time,4.4,31300.0,36,8.53,home improvement,613.0,2,0.2252,1,0.0,North,0
LN004147,24.0,15135.54,FULL TIME,2.1,21000.0,60,10.77%,Personal,691.0,2,0.2617,1,0.0,South,0
LN004148,55.0,69353.98,Full-Time,3.7,11600.0,48,5.63,car,675.0,4,0.3749,0,1.0,North,0
LN004149,44.0,45404.86,full_time,1.5,3900.0,36,17.44,home,671.0,8,0.1653,1,0.0,West,0
LN004150,44.0,22877.99,self_employed,4.4,18100.0,60,12.58,car,601.0,1,0.1833,0,0.0,North,0
LN004151,66.0,,full_time,0.4,15000.0,60,6.55%,PERSONAL,745.0,3,0.3072,0,3.0,South,0
LN004152,26.0,,unemployed,11.6,3900.0,60,10.52,Personal,617.0,4,0.2272,0,1.0,South,0
LN004153,52.0,33317.89,self_employed,1.4,15700.0,24,14.86%,PERSONAL,617.0,4,0.5118,1,0.0,West,1
LN004154,62.0,,full_time,8.5,22600.0,24,14.24,car,592.0,3,0.4391,0,1.0,East,1
LN004155,27.0,17974.37,self_employed,5.4,14100.0,36,14.27,BUSINESS,597.0,4,0.498,0,0.0,South,0
LN004156,58.0,42709.67,part_time,-7.6,9000.0,48,12.51,Auto,631.0,9,0.1161,1,1.0,East,0
LN004157,31.0,38520.65,full_time,13.3,40100.0,36,3.0,home,686.0,4,0.3835,0,,South,0
LN004158,61.0,,full_time,0.9,57500.0,36,21.8%,education,713.0,4,0.2558,1,1.0,South,0
LN004159,28.0,33554.63,Full-Time,0.6,5500.0,36,10.61,Personal,660.0,1,0.7539,1,1.0,East,0
LN004160,60.0,35732.33,unemployed,1.9,30500.0,36,13.39,Auto,763.0,5,0.3716,0,2.0,North,0
LN004161,59.0,36748.62,selfemployed,8.9,18800.0,36,18.65,personal,659.0,2,0.5,1,1.0,North,1
LN004162,42.0,43555.1,part_time,0.2,8200.0,12,12.93,CAR,506.0,2,0.4451,1,1.0,West,1
LN004163,41.0,51786.17,unemployed,1.4,11300.0,60,17.88,home improvement,558.0,3,0.4497,0,2.0,South,0
LN004164,24.0,38415.01,unemployed,2.8,11700.0,36,16.63,home,706.0,12,0.5709,0,0.0,North,1
LN004165,43.0,69060.13,Full Time,6.2,31000.0,24,18.36,personal,624.0,4,0.5323,0,1.0,West,0
LN004166,25.0,194878.7,parttime,1.8,9400.0,36,14.47,home,619.0,3,0.2275,0,1.0,East,0
LN004167,49.0,29873.7,full_time,3.0,3100.0,36,10.75,Car,573.0,5,0.654,0,1.0,North,1
LN004168,33.0,62012.92,Unemployed,2.1,11300.0,36,10.05,car,618.0,6,0.6647,1,-1.0,East,0
LN004169,59.0,49896.98,full_time,0.5,28300.0,36,19.27,HOME,619.0,3,0.496,1,0.0,West,0
LN004170,57.0,91878.35,self_employed,6.7,34500.0,24,11.3,EDUCATION,689.0,3,0.4177,1,0.0,North,0
LN004171,62.0,55370.37,unemployed,3.1,9600.0,48,15.86,home,630.0,4,0.4963,0,1.0,West,0
LN004172,26.0,31701.82,self_employed,8.4,19600.0,36,9.6,car,752.0,4,0.0531,1,0.0,West,0
LN004173,34.0,24366.58,full_time,5.9,35000.0,12,10.46,HOME,598.0,4,,0,0.0,East,0
LN004174,44.0,70706.57,FULL TIME,0.3,22500.0,60,12.7,education,666.0,0,0.5336,0,0.0,South,0
LN004175,51.0,25583.91,FULL TIME,3.5,69700.0,36,10.26,Car,518.0,5,0.3181,1,0.0,East,0
LN004176,58.0,99732.24,full_time,23.5,40700.0,60,9.5,personal,,7,,1,0.0,West,0
LN004177,46.0,68317.12,self_employed,1.8,9500.0,36,10.82,home improvement,536.0,3,0.1392,1,0.0,North,0
LN004178,48.0,51638.64,FULL TIME,3.4,12300.0,36,14.97,HOME,696.0,8,0.4921,1,0.0,North,0
LN004179,35.0,22306.8,Full-Time,5.3,51900.0,60,10.01,PERSONAL,,6,,1,0.0,East,1
LN004180,57.0,,full_time,1.1,5200.0,36,12.13,education,567.0,8,0.384,0,0.0,East,0
LN004181,60.0,129321.86,parttime,6.1,12700.0,36,18.81,car,717.0,6,0.4728,0,1.0,East,0
LN004182,37.0,37984.87,full_time,5.4,61200.0,24,14.2,home,775.0,5,0.475,0,0.0,West,1
LN004183,43.0,31409.18,PART TIME,2.3,67800.0,24,17.31,Auto,433.0,4,0.2715,0,0.0,South,1
LN004184,42.0,46387.46,full_time,1.7,16900.0,36,13.12,personal,563.0,4,0.1538,1,2.0,East,0
LN004185,42.0,64871.61,self_employed,,3500.0,36,11.54,home,796.0,1,0.6525,1,0.0,East,0
LN004186,29.0,35641.59,self_employed,0.7,10000.0,48,18.12,home,661.0,7,0.3732,1,0.0,North,0
LN004187,37.0,84079.57,self_employed,2.8,23800.0,48,6.68,home,567.0,2,0.2896,0,3.0,West,0
LN004188,52.0,154265.56,PART TIME,7.3,7100.0,60,15.46%,car,,4,0.3305,0,1.0,South,0
LN004189,63.0,59763.33,SELF_EMPLOYED,0.8,87200.0,24,17.19,home improvement,697.0,4,0.3911,0,0.0,West,1
LN004190,31.0,40336.35,Self-Employed,13.5,11100.0,36,5.99,personal,,1,0.0881,0,0.0,East,0
LN004191,53.0,63831.51,Full Time,3.7,38700.0,36,9.44,Personal,497.0,2,0.383,0,2.0,West,1
LN004192,55.0,99347.56,self_employed,3.5,12100.0,12,12.99,home,818.0,4,0.3434,1,2.0,West,0
LN004193,30.0,53948.33,Full Time,2.8,17100.0,36,13.91,home,671.0,3,0.5159,0,2.0,North,0
LN004194,38.0,65582.03,full_time,10.1,13300.0,48,16.43,Personal,625.0,3,0.2866,0,3.0,North,1
LN004195,32.0,74821.44,fulltime,14.8,8500.0,12,7.54,Personal,767.0,4,0.3443,1,1.0,North,0
LN004196,53.0,28990.76,selfemployed,2.4,9700.0,36,9.18,car,,4,0.2955,1,0.0,South,0
LN004197,31.0,64567.91,self_employed,3.9,23400.0,36,18.39,personal,563.0,5,0.4749,0,0.0,West,0
LN004198,43.0,21912.9,self_employed,1.9,11300.0,48,15.36,personal,572.0,3,0.3295,0,0.0,West,1
LN004199,38.0,33022.4,full_time,,9400.0,48,14.45%,home,620.0,4,0.2983,1,,West,0
LN004200,25.0,97479.51,full_time,0.1,21800.0,36,12.02,auto,652.0,5,0.0905,0,2.0,North,0
LN004201,46.0,82670.75,self_employed,7.7,45400.0,36,11.81,personal,701.0,3,0.5414,1,1.0,East,0
LN004202,42.0,,Full-Time,17.4,52700.0,12,15.56,PERSONAL,550.0,4,,1,0.0,East,0
LN004203,58.0,136417.6,Full Time,7.3,6000.0,24,15.32,auto,674.0,6,0.6318,0,0.0,East,0
LN004204,59.0,22334.46,full_time,3.7,7200.0,36,12.41,education,,6,0.4384,0,1.0,West,0
LN004205,22.0,43345.03,unemployed,8.8,37700.0,36,6.9,personal,641.0,4,,1,0.0,South,0
LN004206,46.0,57818.41,selfemployed,9.8,9000.0,36,6.67,personal,747.0,9,0.0554,1,0.0,North,0
LN004207,57.0,9091.1,part_time,3.9,11000.0,36,15.27,education,689.0,6,0.3294,0,1.0,West,1
LN004208,38.0,44596.13,unemployed,13.8,4500.0,24,13.62,car,696.0,3,0.3715,1,0.0,North,1
LN004209,62.0,24966.77,full_time,0.2,23700.0,36,10.88,home,601.0,4,0.5138,0,0.0,South,1
LN004210,45.0,25310.07,part_time,0.1,13000.0,24,6.07%,home,804.0,4,0.1624,0,0.0,East,0
LN004211,23.0,41633.57,self_employed,0.4,31200.0,48,17.35,personal,,8,0.4839,0,0.0,North,0
LN004212,61.0,16392.92,unemployed,0.3,25400.0,60,9.55,home,616.0,4,0.4765,0,2.0,East,1
LN004213,36.0,30188.74,Full Time,2.8,31000.0,48,10.49,HOME,741.0,2,0.3128,0,0.0,South,0
LN004214,53.0,16624.46,full_time,14.1,31300.0,12,11.38,HOME,696.0,5,0.4236,1,3.0,West,0
LN004215,60.0,52800.3,self_employed,5.6,9800.0,36,7.23,Personal,549.0,2,0.3191,0,0.0,East,0
LN004216,27.0,52188.02,selfemployed,5.4,13200.0,48,6.57,Personal,666.0,8,0.4031,0,1.0,North,0
LN004217,22.0,39770.12,part_time,2.4,15700.0,48,12.77,personal,573.0,8,0.3554,0,0.0,West,1
LN004218,44.0,89131.41,full_time,3.8,14600.0,48,17.18,personal,487.0,3,0.4504,0,1.0,South,1
LN004219,60.0,41040.0,full_time,1.8,23200.0,36,21.83,HOME,615.0,3,0.2068,0,,South,0
LN004220,38.0,48346.63,part_time,3.6,9200.0,24,14.34%,education,741.0,3,0.3646,0,1.0,South,1
LN004221,55.0,28464.12,fulltime,6.9,17200.0,24,19.42,education,768.0,3,0.3859,0,0.0,East,0
LN004222,62.0,12308.38,full_time,4.1,8400.0,12,14.51,education,609.0,5,0.3199,0,0.0,South,1
LN004223,50.0,44927.09,fulltime,2.7,16400.0,12,16.84,Car,627.0,4,0.2525,1,3.0,South,0
LN004224,30.0,41540.79,self_employed,,17900.0,60,11.93,home,762.0,1,0.4082,0,1.0,North,0
LN004225,34.0,136754.85,parttime,1.7,5200.0,36,13.36,personal,704.0,4,0.2953,1,0.0,North,0
LN004226,27.0,73164.65,SELF_EMPLOYED,3.3,17700.0,36,13.7,education,689.0,4,0.3908,1,0.0,East,1
LN004227,27.0,38258.74,Self-Employed,19.1,39800.0,36,12.45%,education,,6,0.3962,0,0.0,South,0
LN004228,41.0,53369.67,FULL TIME,17.1,31400.0,48,10.72,PERSONAL,708.0,2,0.3565,1,1.0,West,0
LN004229,24.0,84474.99,unemployed,0.0,5200.0,24,15.04,Bussiness,648.0,3,,0,0.0,South,0
LN004230,38.0,66839.73,unemployed,3.8,4900.0,48,10.48,business,772.0,0,0.3594,0,1.0,South,0
LN004231,33.0,133431.5,PART TIME,2.1,20300.0,36,13.74,car,640.0,5,0.0698,1,0.0,West,0
LN004232,66.0,30526.86,self_employed,1.7,15100.0,48,11.1,car,639.0,5,0.3206,0,0.0,South,0
LN004233,22.0,87993.7,full_time,4.5,11800.0,48,18.25,Home,486.0,4,0.6037,0,0.0,West,1
LN004234,38.0,38035.55,part_time,3.0,1800.0,36,16.96,PERSONAL,735.0,2,0.3676,0,1.0,North,1
LN004235,24.0,55059.51,part_time,6.6,5900.0,60,9.73%,personal,573.0,3,0.183,0,1.0,North,0
LN004236,47.0,35080.26,FULL TIME,0.1,37500.0,36,10.95,personal,460.0,6,0.3488,0,0.0,South,1
LN004237,36.0,45016.98,self_employed,13.1,18700.0,24,10.74,home,636.0,2,0.233,1,1.0,West,0
LN004238,57.0,55655.56,self_employed,4.2,65500.0,48,12.66%,EDUCATION,623.0,2,0.4706,0,0.0,East,0
LN004239,53.0,69979.12,full_time,5.8,26700.0,48,3.62,home,686.0,2,0.4234,1,1.0,North,0
LN004240,53.0,50859.1,full_time,4.6,17400.0,60,13.83,personal,,2,0.3749,1,0.0,North,0
LN004241,25.0,11029.29,PART TIME,22.6,3800.0,12,6.49,education,584.0,2,0.2351,1,1.0,South,0
LN004242,39.0,46809.0,full_time,21.5,17500.0,36,9.71,BUSINESS,850.0,5,0.5188,1,1.0,West,0
LN004243,40.0,118449.32,full_time,4.7,12400.0,36,14.52,home improvement,634.0,3,0.5928,1,1.0,North,0
LN004244,64.0,46587.01,unemployed ,5.8,5400.0,36,18.97,home improvement,515.0,3,0.0766,0,0.0,East,0
LN004245,56.0,,self_employed,4.8,37700.0,48,11.45,CAR,777.0,6,0.2031,0,1.0,North,0
LN004246,61.0,45609.99,full_time,1.9,14000.0,24,13.73,personal,708.0,4,0.0667,1,1.0,South,0
LN004247,35.0,19087.92,self_employed,1.1,18600.0,36,7.47,personal,683.0,2,0.2034,0,0.0,East,0
LN004248,54.0,37806.15,unemployed,2.6,6900.0,48,10.57,Personal,615.0,6,0.2248,0,0.0,West,0
LN004249,35.0,35064.33,full_time,5.7,17800.0,36,8.78,car,654.0,5,0.1871,1,0.0,North,0
LN004250,55.0,42713.92,self_employed,0.3,11700.0,24,12.89,car,,0,0.1782,0,-1.0,South,1
LN004251,25.0,24072.1,self_employed,3.6,83000.0,60,7.77%,HOME,628.0,1,0.3211,0,1.0,South,0
LN004252,45.0,48762.03,full_time,2.6,8600.0,48,16.62,education,847.0,5,0.3652,0,1.0,North,0
LN004253,50.0,40257.2,full_time,3.7,7700.0,36,9.23,CAR,574.0,3,0.1983,0,0.0,East,0
LN004254,40.0,106161.53,Full-Time,9.8,16400.0,36,11.04%,Home,664.0,2,0.3159,0,2.0,West,0
LN004255,27.0,23714.87,part time,0.2,11100.0,36,9.06,business,515.0,2,0.5807,1,1.0,East,0
