Marketing_Spend,Price,Sales,Month,Region,Product_Category,Channel
3667.8,41.46,714.62,3,West,Basic,Online
3288.2,42.17,342.93,1,East,Basic,Retail
3106.58,40.02,676.92,10,East,Basic,Online
4664.46,37.39,560.81,6,South,Basic,Retail
2973.76,118.05,131.94,9,South,Premium,Online
3785.23,39.22,814.48,5,North,Basic,Online
2491.5,38.94,336.99,12,East,Basic,Retail
5798.35,120.0,313.69,12,North,Premium,Retail
4020.98,35.4,814.22,12,South,Basic,Online
3892.42,34.7,678.63,10,North,Basic,Online
3049.59,39.42,655.81,2,South,Basic,Online
2779.59,36.32,317.88,10,North,Basic,Retail
2866.38,34.44,361.51,4,East,Basic,Retail
1561.67,33.39,475.56,12,East,Basic,Online
4999.88,32.37,942.36,6,North,Basic,Online
2454.05,113.57,174.16,7,North,Premium,Retail
3722.94,117.12,484.07,12,North,Premium,Online
2156.96,45.27,315.12,7,West,Basic,Retail
4300.98,39.04,832.23,4,South,Basic,Online
2071.9,33.89,481.77,10,South,Basic,Online
2864.8,30.0,619.0,10,North,Basic,Online
2325.85,116.22,150.92,5,East,Premium,Online
2007.81,120.78,245.09,4,West,Premium,Online
2085.78,37.03,352.46,12,West,Basic,Retail
1457.01,44.71,202.13,10,East,Basic,Retail
2623.58,37.85,461.71,6,North,Basic,Retail
3686.59,34.7,584.2,11,North,Basic,Retail
2741.6,120.24,520.41,7,North,Premium,Online
3461.19,111.04,432.34,2,North,Premium,Online
3396.71,41.01,402.72,10,North,Basic,Retail
3882.93,37.51,719.4,12,North,Basic,Online
1731.94,38.06,433.86,3,South,Basic,Online
1604.63,111.49,130.06,11,West,Premium,Online
5663.88,120.98,755.98,8,East,Premium,Online
7091.82,31.44,1316.05,7,West,Basic,Online
6071.91,111.01,422.76,12,East,Premium,Retail
3064.78,36.52,435.4,1,North,Basic,Retail
2930.43,39.41,380.0,4,East,Basic,Retail
2425.73,115.06,67.27,5,North,Premium,Retail
2292.21,34.72,323.26,3,East,Basic,Retail
2132.82,116.78,264.04,4,South,Premium,Online
1915.69,39.59,475.89,10,West,Basic,Online
1152.46,35.89,330.89,10,North,Basic,Retail
4481.77,34.6,889.18,10,North,Basic,Online
4537.37,31.44,862.42,7,West,Basic,Online
3483.66,40.76,729.83,8,North,Basic,Online
6926.0,34.99,1385.3,12,East,Basic,Online
8513.0,36.28,1587.58,9,East,Basic,Online
1434.65,43.28,321.76,2,West,Basic,Online
3618.46,105.08,359.96,4,West,Premium,Online
2271.91,42.63,342.03,1,West,Basic,Retail
6750.62,124.56,845.09,3,North,Premium,Online
2293.2,29.54,298.29,8,West,Basic,Retail
6345.87,29.62,1150.44,7,East,Basic,Online
5364.69,32.08,1065.23,8,East,Basic,Online
6941.03,29.9,1480.5,11,North,Basic,Online
2840.22,44.1,753.24,6,East,Basic,Online
1928.41,38.65,247.02,5,West,Basic,Retail
3673.71,47.15,355.0,12,West,Basic,Retail
5088.99,111.04,244.43,12,South,Premium,Retail
2957.1,38.53,398.81,10,North,Basic,Retail
1259.33,124.1,33.73,9,South,Premium,Online
4781.01,26.68,886.25,5,West,Basic,Online
5581.05,118.14,656.72,9,East,Premium,Online
2311.37,41.87,550.19,4,South,Basic,Online
6058.9,115.53,834.3,12,North,Premium,Online
3692.9,43.58,699.78,5,South,Basic,Online
1981.5,40.48,483.86,1,South,Basic,Online
5281.77,45.55,1041.86,6,West,Basic,Online
3055.3,45.9,634.55,3,East,Basic,Online
1659.92,110.92,66.43,11,South,Premium,Retail
3627.67,114.94,194.94,10,South,Premium,Retail
6931.26,120.76,334.51,2,North,Premium,Retail
1027.76,44.11,296.58,6,West,Basic,Retail
3395.96,116.24,316.51,1,South,Premium,Online
4214.12,40.01,860.9,12,South,Basic,Online
1760.5,38.87,409.4,9,South,Basic,Online
4044.86,117.16,142.43,5,East,Premium,Retail
1969.7,40.75,412.6,7,East,Basic,Retail
4087.27,29.18,834.19,11,East,Basic,Online
2335.46,40.44,632.49,10,North,Basic,Online
1526.05,36.42,258.26,9,South,Basic,Retail
3865.58,42.03,787.83,9,North,Basic,Online
2337.16,34.32,358.52,7,East,Basic,Retail
5819.81,126.99,640.13,4,North,Premium,Online
3145.88,112.59,314.05,4,East,Premium,Online
4267.2,124.28,199.66,7,West,Premium,Retail
4149.9,39.25,435.74,8,West,Basic,Retail
5222.25,122.6,275.03,7,South,Premium,Retail
3279.78,108.82,357.18,11,South,Premium,Online
3096.45,38.22,599.73,10,North,Basic,Online
1709.27,39.17,249.29,4,East,Basic,Retail
2985.41,38.28,581.5,4,West,Basic,Online
2883.4,29.59,807.88,8,North,Basic,Online
5098.9,41.52,628.5,12,South,Basic,Retail
1856.13,39.4,410.69,9,West,Basic,Online
2911.01,37.53,724.16,7,West,Basic,Online
4319.88,36.98,576.6,12,North,Basic,Retail
3198.47,37.79,326.98,3,East,Basic,Retail
2468.04,101.02,356.66,12,North,Premium,Online
2496.43,115.45,238.88,10,North,Premium,Online
1996.98,39.96,319.35,1,West,Basic,Retail
2126.66,35.94,246.78,5,West,Basic,Retail
3517.97,40.26,447.04,6,East,Basic,Retail
5802.66,38.93,1165.02,11,North,Basic,Online
2631.67,36.28,559.24,9,West,Basic,Online
2525.37,112.8,76.35,5,South,Premium,Retail
1700.59,40.25,283.22,1,South,Basic,Retail
6010.73,109.92,269.82,11,South,Premium,Retail
4972.66,113.15,732.07,11,North,Premium,Online
2740.1,36.82,684.66,4,East,Basic,Online
5416.3,39.37,1000.87,2,East,Basic,Online
3161.63,46.07,418.6,4,North,Basic,Retail
3732.1,35.7,468.45,7,North,Basic,Retail
3277.91,41.93,653.55,9,North,Basic,Online
6526.48,112.81,1034.68,12,North,Premium,Online
6437.65,120.63,884.31,3,East,Premium,Online
4395.1,114.73,518.07,3,West,Premium,Online
3430.14,31.86,524.54,11,North,Basic,Retail
4889.67,38.72,587.07,4,North,Basic,Retail
3499.34,39.14,704.25,7,East,Basic,Online
2381.21,32.64,670.01,6,West,Basic,Online
3485.93,42.6,440.22,5,South,Basic,Retail
5658.72,43.31,993.66,4,South,Basic,Online
3934.33,31.05,853.04,12,East,Basic,Online
7097.62,124.49,402.04,8,North,Premium,Retail
1759.98,107.32,62.24,12,North,Premium,Retail
2444.96,36.36,332.74,4,East,Basic,Retail
2121.88,117.73,225.01,3,East,Premium,Online
2656.9,39.67,654.34,7,East,Basic,Online
3071.03,45.84,621.49,2,East,Basic,Online
6763.23,120.71,907.19,4,East,Premium,Online
6115.78,41.38,761.01,8,North,Basic,Retail
5544.8,114.31,642.61,4,South,Premium,Online
3269.0,117.5,210.65,10,North,Premium,Retail
3630.45,105.98,590.62,12,North,Premium,Online
4575.55,115.26,687.01,7,East,Premium,Online
1212.96,48.63,377.55,2,West,Basic,Retail
7097.85,34.71,1353.71,11,West,Basic,Online
1395.91,40.09,292.02,5,East,Basic,Online
3900.41,34.77,821.4,12,North,Basic,Online
3270.05,34.61,642.16,4,North,Basic,Online
4104.3,118.32,540.26,9,West,Premium,Online
4795.03,39.93,1040.65,7,East,Basic,Online
3199.84,125.8,154.12,9,East,Premium,Retail
1118.16,105.8,67.25,11,East,Premium,Retail
2888.86,37.05,728.3,10,East,Basic,Online
2662.78,35.4,537.17,7,West,Basic,Online
2862.05,41.1,391.62,2,North,Basic,Retail
3707.97,41.73,734.49,12,East,Basic,Online
2534.15,45.17,209.45,2,West,Basic,Retail
1564.69,48.57,382.17,2,North,Basic,Retail
3260.99,111.39,301.04,5,East,Premium,Online
5320.95,41.66,523.48,1,South,Basic,Retail
7552.58,122.24,427.05,7,West,Premium,Retail
4913.73,112.62,189.93,2,North,Premium,Retail
1367.38,43.9,264.36,4,East,Basic,Online
2871.11,27.97,691.81,9,North,Basic,Online
2571.63,118.79,47.89,8,East,Premium,Retail
3504.33,109.51,557.79,10,North,Premium,Online
4861.31,55.09,514.19,2,North,Basic,Retail
2898.56,38.64,648.17,4,South,Basic,Online
1853.81,43.85,247.78,4,West,Basic,Online
4513.4,40.13,546.83,2,North,Basic,Retail
3163.35,36.46,424.37,2,North,Basic,Retail
3607.19,45.54,492.15,5,East,Basic,Retail
4819.23,107.85,220.87,11,South,Premium,Retail
2406.86,33.4,576.35,4,West,Basic,Online
2428.12,36.1,580.99,8,North,Basic,Online
2810.27,34.98,291.64,4,East,Basic,Retail
3539.57,117.16,448.51,8,North,Premium,Online
2766.04,38.6,371.56,5,North,Basic,Retail
5893.76,116.58,678.51,1,East,Premium,Online
3407.8,41.53,674.47,9,East,Basic,Online
9005.65,52.34,1573.66,8,East,Basic,Online
3378.84,39.56,735.43,1,South,Basic,Online
2689.09,108.97,0.0,12,South,Premium,Retail
1373.11,51.33,214.88,3,South,Basic,Retail
2537.21,47.38,178.2,3,West,Basic,Retail
2165.74,120.3,301.27,5,North,Premium,Online
5253.18,118.27,800.86,7,North,Premium,Online
2812.27,41.14,584.38,1,South,Basic,Online
2917.03,106.12,287.52,1,East,Premium,Online
3398.62,31.37,745.28,10,North,Basic,Online
3933.05,43.48,721.6,6,West,Basic,Online
3220.9,46.27,778.22,5,North,Basic,Online
9262.81,28.49,1585.06,12,West,Basic,Online
2919.01,32.77,771.55,12,North,Basic,Online
4938.94,35.94,899.92,3,East,Basic,Online
4932.98,34.61,952.52,3,West,Basic,Online
1987.17,40.69,492.01,4,North,Basic,Online
2972.04,39.35,456.47,11,West,Basic,Retail
3473.91,34.21,779.97,10,South,Basic,Online
2477.71,32.9,320.13,2,West,Basic,Retail
3306.05,33.44,716.61,9,East,Basic,Online
4052.34,110.67,315.18,12,South,Premium,Retail
1273.3,46.98,382.5,4,North,Basic,Online
2316.28,40.33,350.42,10,South,Basic,Retail
2707.24,48.65,638.95,3,North,Basic,Online
1936.12,123.96,0.0,10,North,Premium,Retail
6136.66,32.45,1128.02,11,North,Basic,Online
5947.94,39.86,1126.19,7,South,Basic,Online
4250.98,37.38,453.26,9,East,Basic,Retail
6060.36,105.37,829.73,12,North,Premium,Online
1561.55,38.46,185.52,2,North,Basic,Retail
4201.38,43.08,839.46,6,East,Basic,Online
5388.94,36.37,1025.36,5,North,Basic,Online
861.44,38.81,287.67,1,North,Basic,Retail
8586.92,32.6,1575.64,11,North,Basic,Online
2013.98,124.22,90.94,7,West,Premium,Online
1537.03,39.1,230.88,1,West,Basic,Retail
3417.98,38.4,340.24,10,South,Basic,Retail
6127.03,38.52,651.03,9,East,Basic,Retail
1943.78,40.8,553.09,4,South,Basic,Online
2763.23,39.63,653.98,8,East,Basic,Online
5479.84,43.92,976.33,1,East,Basic,Online
3354.34,115.72,388.58,5,East,Premium,Online
2393.41,48.87,413.31,3,North,Basic,Retail
3594.71,35.65,618.5,4,North,Basic,Online
9990.23,110.96,1356.76,12,South,Premium,Online
3964.43,41.5,706.56,4,West,Basic,Online
3777.6,119.9,164.81,8,East,Premium,Retail
2977.68,40.07,380.1,10,West,Basic,Retail
2765.65,35.6,374.93,10,West,Basic,Retail
4933.52,42.5,965.02,3,North,Basic,Online
1912.44,40.8,298.58,1,East,Basic,Retail
2471.82,40.14,311.83,5,East,Basic,Retail
2778.62,108.29,295.02,2,West,Premium,Online
2334.03,108.09,141.83,11,West,Premium,Online
2400.46,42.27,540.32,6,East,Basic,Online
6131.56,104.09,857.62,4,North,Premium,Online
3506.2,43.2,321.42,9,East,Basic,Retail
9157.77,116.47,1232.4,7,North,Premium,Online
3909.33,31.06,788.5,2,East,Basic,Online
3345.89,115.17,201.76,7,West,Premium,Retail
2209.17,33.82,330.54,10,South,Basic,Retail
5067.88,115.75,173.78,8,East,Premium,Retail
1668.91,120.23,103.56,3,South,Premium,Online
3394.1,42.08,722.77,3,South,Basic,Online
5666.99,37.74,1110.53,11,South,Basic,Online
2998.98,116.34,284.31,2,East,Premium,Online
4318.96,48.89,826.19,12,West,Basic,Online
5719.57,27.17,1079.01,1,West,Basic,Online
2949.51,34.26,708.74,3,North,Basic,Online
3386.51,118.84,336.61,10,West,Premium,Online
6236.14,33.72,1134.25,12,East,Basic,Online
2928.98,34.76,466.92,11,North,Basic,Retail
2080.23,120.22,50.36,7,North,Premium,Retail
5737.26,33.9,1166.89,11,North,Basic,Online
2953.43,32.44,717.42,9,West,Basic,Online
3078.1,43.26,705.94,9,East,Basic,Online
4247.48,121.69,531.59,6,East,Premium,Online
2427.43,46.93,619.5,6,North,Basic,Online
2877.02,27.52,385.24,11,East,Basic,Retail
3691.09,123.85,153.66,5,North,Premium,Retail
2418.38,35.68,351.23,2,South,Basic,Retail
2552.28,119.39,107.16,7,East,Premium,Retail
1918.71,36.74,288.76,1,North,Basic,Retail
4002.19,112.91,517.15,6,West,Premium,Online
3907.86,43.11,429.62,4,North,Basic,Retail
4942.94,125.83,634.64,3,East,Premium,Online
2381.41,44.88,387.31,11,South,Basic,Retail
6471.96,44.27,1213.78,1,East,Basic,Online
4348.79,112.14,551.46,6,North,Premium,Online
1616.25,39.35,354.75,7,North,Basic,Retail
3735.95,105.36,485.1,11,West,Premium,Online
2082.62,41.81,540.28,1,North,Basic,Online
4257.58,38.43,877.15,11,West,Basic,Online
3177.38,115.33,333.93,1,West,Premium,Online
1703.35,46.25,258.95,7,North,Basic,Retail
6455.84,118.59,320.83,11,North,Premium,Retail
2943.47,38.45,665.62,12,East,Basic,Online
1562.29,36.43,483.58,6,West,Basic,Online
5156.18,125.37,308.57,7,West,Premium,Retail
4920.22,44.65,964.75,8,South,Basic,Online
3506.67,42.61,823.61,8,East,Basic,Online
3342.9,117.58,372.81,9,North,Premium,Online
2176.64,47.03,187.76,9,West,Basic,Retail
1734.41,34.49,522.35,7,West,Basic,Online
1743.4,117.28,160.0,9,North,Premium,Online
6342.05,126.93,836.04,6,North,Premium,Online
3938.35,39.09,712.64,9,North,Basic,Online
6237.73,35.32,1098.31,11,North,Basic,Online
4827.59,118.68,630.02,2,West,Premium,Online
843.29,31.2,343.96,11,South,Basic,Online
2722.6,33.6,689.4,2,North,Basic,Online
2222.86,114.98,353.88,6,South,Premium,Online
2165.47,39.08,276.77,3,West,Basic,Retail
1107.26,45.87,286.3,2,East,Basic,Retail
4891.05,118.89,662.54,8,South,Premium,Online
5561.22,125.04,817.52,7,North,Premium,Online
9852.33,120.23,1351.83,8,West,Premium,Online
2769.77,44.33,404.59,6,West,Basic,Retail
3629.72,43.16,486.46,9,North,Basic,Retail
5061.65,125.39,531.33,9,North,Premium,Online
5800.11,40.3,594.92,2,North,Basic,Retail
1608.46,120.46,0.0,10,North,Premium,Retail
3813.13,34.69,446.22,5,East,Basic,Retail
3352.79,121.97,307.61,9,West,Premium,Online
1429.45,36.8,484.09,3,South,Basic,Online
3459.88,42.77,790.72,5,West,Basic,Online
4270.04,40.96,538.19,8,South,Basic,Retail
1193.11,114.26,40.36,2,East,Premium,Retail
3802.21,39.67,820.36,6,East,Basic,Online
4280.16,33.32,891.47,11,North,Basic,Online
3023.64,32.2,697.7,4,South,Basic,Online
5212.7,38.34,1007.59,12,East,Basic,Online
3154.52,118.28,411.41,12,North,Premium,Online
2284.1,34.42,621.16,6,South,Basic,Online
3685.23,26.08,743.35,3,South,Basic,Online
5878.19,50.19,713.58,6,West,Basic,Retail
7336.34,109.72,891.74,7,South,Premium,Online
8219.61,126.26,963.98,10,West,Premium,Online
2504.91,45.67,541.85,3,South,Basic,Online
2363.29,40.42,346.77,5,East,Basic,Retail
1493.93,33.85,475.22,12,East,Basic,Online
2196.39,125.71,8.61,8,West,Premium,Retail
1453.25,40.0,313.99,2,South,Basic,Online
2756.17,129.21,104.0,7,East,Premium,Retail
4704.12,42.7,503.64,1,East,Basic,Retail
6036.09,126.29,777.19,7,South,Premium,Online
2307.3,44.03,384.13,1,North,Basic,Retail
2525.16,124.09,290.91,4,North,Premium,Online
2269.3,40.99,501.95,4,North,Basic,Online
5221.19,36.54,1029.39,12,West,Basic,Online
2840.31,115.55,328.59,5,North,Premium,Online
3013.66,35.45,462.0,2,North,Basic,Retail
4350.82,37.07,608.58,12,East,Basic,Retail
5219.32,101.19,723.11,11,South,Premium,Online
1067.46,34.92,442.68,12,South,Basic,Online
5317.62,40.34,1076.82,6,North,Basic,Online
3029.93,42.64,331.25,6,West,Basic,Retail
1573.32,45.92,388.65,8,West,Basic,Online
4271.39,121.27,70.78,10,West,Premium,Retail
4086.1,39.03,909.92,12,South,Basic,Online
1551.94,38.17,349.69,1,East,Basic,Online
2059.14,40.04,245.28,4,North,Basic,Retail
3758.31,37.15,894.99,12,North,Basic,Online
10599.63,127.9,1442.03,2,North,Premium,Online
2655.33,107.46,333.88,11,East,Premium,Online
2741.72,33.36,549.03,8,South,Basic,Online
3316.4,38.69,340.05,12,South,Basic,Retail
8572.21,113.45,1029.08,4,North,Premium,Online
3367.64,36.01,695.39,8,South,Basic,Online
2547.8,39.45,705.23,2,East,Basic,Online
3208.94,41.38,664.57,4,South,Basic,Online
2775.26,39.4,443.2,12,East,Basic,Retail
2291.82,116.64,38.49,9,North,Premium,Retail
3537.12,32.33,341.69,5,West,Basic,Retail
3146.13,116.97,364.56,6,East,Premium,Online
2792.84,38.88,703.13,10,North,Basic,Online
6480.21,36.39,1278.53,12,North,Basic,Online
1339.8,121.07,0.0,9,East,Premium,Retail
2398.35,115.51,317.47,9,West,Premium,Online
1767.57,122.08,158.47,7,South,Premium,Online
2700.71,39.02,397.55,11,North,Basic,Retail
2394.28,121.63,175.86,2,West,Premium,Online
3385.97,46.39,699.56,7,East,Basic,Online
2482.71,41.53,497.57,9,South,Basic,Online
3357.99,39.46,712.52,2,South,Basic,Online
2498.32,38.71,597.57,7,North,Basic,Online
4689.93,113.63,578.64,12,East,Premium,Online
2976.71,117.98,362.86,7,South,Premium,Online
3943.56,30.23,808.2,3,West,Basic,Online
2973.86,37.03,472.27,6,South,Basic,Retail
2864.01,124.84,355.61,8,South,Premium,Online
1413.27,30.71,299.3,10,East,Basic,Retail
4046.81,40.88,716.64,8,West,Basic,Online
2571.26,41.88,618.06,3,West,Basic,Online
5906.9,39.57,697.01,6,South,Basic,Retail
6225.15,114.3,815.22,2,East,Premium,Online
2502.92,34.01,564.85,2,East,Basic,Online
1058.72,40.95,241.53,8,South,Basic,Retail
6157.11,104.23,953.6,11,North,Premium,Online
2329.16,46.76,391.6,10,South,Basic,Online
2794.17,119.94,330.33,5,North,Premium,Online
3926.88,38.03,464.98,5,West,Basic,Retail
3575.9,109.34,38.44,11,South,Premium,Retail
4106.13,35.88,907.5,4,West,Basic,Online
6032.03,34.39,1293.61,11,South,Basic,Online
2887.89,30.48,774.73,10,East,Basic,Online
4026.41,37.44,827.65,4,South,Basic,Online
4332.43,120.27,697.5,8,North,Premium,Online
3772.4,38.37,729.19,3,South,Basic,Online
4431.46,39.13,1075.93,11,North,Basic,Online
5746.57,45.4,1039.57,3,East,Basic,Online
1718.36,123.59,0.0,8,South,Premium,Retail
2562.57,127.35,174.81,3,East,Premium,Online
3969.43,41.56,883.37,12,North,Basic,Online
3453.48,39.37,745.23,2,North,Basic,Online
1717.27,35.09,273.9,11,South,Basic,Retail
1641.48,37.96,342.82,5,West,Basic,Retail
3273.41,32.81,542.3,11,East,Basic,Retail
2316.99,40.82,478.37,3,South,Basic,Online
1413.55,118.17,0.0,6,South,Premium,Retail
3506.37,99.7,572.19,11,North,Premium,Online
2051.27,43.11,486.52,7,West,Basic,Online
4082.44,36.35,773.85,3,East,Basic,Online
3055.56,112.46,41.88,9,North,Premium,Retail
3822.55,45.58,501.08,10,East,Basic,Retail
2939.26,45.76,292.75,1,North,Basic,Retail
1787.32,114.28,0.0,7,West,Premium,Retail
793.98,36.57,315.25,4,North,Basic,Online
6581.48,35.26,1216.19,7,East,Basic,Online
2699.73,36.05,502.57,9,North,Basic,Online
933.39,29.62,227.7,9,East,Basic,Retail
6306.8,37.15,1166.96,1,East,Basic,Online
3304.68,38.11,423.29,10,East,Basic,Retail
7915.43,44.07,1264.51,12,East,Basic,Online
3398.22,118.29,409.17,4,West,Premium,Online
5572.09,36.55,1151.17,7,North,Basic,Online
2354.07,40.28,420.64,10,South,Basic,Online
4656.25,33.25,588.22,6,North,Basic,Retail
6699.95,39.57,1092.15,9,West,Basic,Online
5430.43,114.35,793.64,7,South,Premium,Online
2653.65,39.82,661.37,3,East,Basic,Online
2182.08,41.46,604.19,7,East,Basic,Online
5474.79,36.5,1147.55,10,North,Basic,Online
3358.22,40.53,743.66,5,North,Basic,Online
2802.19,36.54,408.84,2,North,Basic,Retail
1214.4,34.03,411.19,10,South,Basic,Online
1299.25,43.69,343.29,3,North,Basic,Online
4293.52,122.64,508.1,6,North,Premium,Online
2362.87,118.61,240.64,6,West,Premium,Online
3891.27,121.43,441.98,7,West,Premium,Online
5740.83,110.02,740.06,6,South,Premium,Online
2292.88,121.63,283.68,9,South,Premium,Online
2972.85,127.13,10.37,5,North,Premium,Retail
2955.4,42.16,528.74,5,East,Basic,Online
10938.45,39.36,907.95,8,West,Basic,Retail
2665.64,113.33,142.32,8,North,Premium,Retail
2389.32,41.86,663.81,1,North,Basic,Online
2538.36,41.92,434.19,3,East,Basic,Online
6644.94,44.55,1255.88,6,East,Basic,Online
3305.92,37.61,848.12,6,North,Basic,Online
3556.25,37.15,372.66,1,East,Basic,Retail
2459.99,36.2,282.21,2,South,Basic,Retail
3043.41,34.67,764.73,10,South,Basic,Online
8085.57,120.01,1186.46,7,East,Premium,Online
1243.81,117.43,6.14,1,West,Premium,Online
3141.8,119.89,342.45,10,South,Premium,Online
3139.36,120.77,38.2,5,West,Premium,Retail
3532.82,37.17,768.35,1,South,Basic,Online
2034.26,34.92,555.45,6,East,Basic,Online
1831.49,46.62,274.04,7,South,Basic,Retail
4013.75,118.7,455.2,8,West,Premium,Online
1238.1,42.25,473.81,12,West,Basic,Online
2577.31,119.93,289.28,3,North,Premium,Online
1611.69,37.41,416.75,3,West,Basic,Online
3159.92,106.14,179.6,11,West,Premium,Retail
2374.66,35.99,378.4,1,East,Basic,Retail
4899.98,116.25,609.26,12,North,Premium,Online
1552.7,47.01,201.66,3,West,Basic,Retail
3159.29,37.69,570.08,5,West,Basic,Online
3386.05,43.31,426.6,6,North,Basic,Retail
1558.6,118.24,26.08,3,West,Premium,Retail
5353.35,31.92,1217.26,4,North,Basic,Online
3665.78,117.15,76.71,5,North,Premium,Retail
2220.81,121.17,143.5,5,South,Premium,Online
2185.41,122.56,165.71,9,East,Premium,Online
4889.63,39.98,406.0,8,East,Basic,Retail
1295.61,36.58,441.09,1,North,Basic,Retail
1282.17,34.37,172.28,2,West,Basic,Retail
4195.55,111.32,229.54,12,North,Premium,Retail
7402.5,116.4,1019.02,5,North,Premium,Online
3147.79,109.25,449.69,12,North,Premium,Online
2044.62,34.14,329.55,3,East,Basic,Retail
3208.12,40.94,717.82,7,West,Basic,Online
2601.56,108.45,33.19,11,East,Premium,Retail
2921.74,37.83,661.09,6,West,Basic,Online
2030.94,120.01,89.57,2,North,Premium,Retail
4067.19,41.81,801.0,8,South,Basic,Online
3308.51,42.77,387.18,5,South,Basic,Retail
4013.84,123.78,516.13,6,South,Premium,Online
3142.29,46.38,487.07,8,North,Basic,Retail
2993.51,41.73,691.11,6,East,Basic,Online
1743.3,116.82,139.68,10,South,Premium,Online
1420.71,116.77,0.0,3,East,Premium,Retail
1558.48,124.29,0.0,7,South,Premium,Retail
3556.1,114.08,162.17,4,North,Premium,Retail
3027.81,39.62,669.26,6,East,Basic,Online
4939.81,34.62,1045.37,6,North,Basic,Online
2568.17,39.5,603.72,11,West,Basic,Online
3014.13,43.17,581.47,5,East,Basic,Online
2297.72,40.15,321.47,1,North,Basic,Retail
7189.13,131.8,813.61,8,West,Premium,Online
2388.39,35.56,538.37,10,South,Basic,Online
4778.07,119.79,539.77,2,North,Premium,Online
1661.4,41.92,455.28,4,East,Basic,Online
7598.28,37.9,1413.46,12,North,Basic,Online
